,Канал: 0,Канал: 1
504250,-0.16601563,-1.08398438
504500,-0.10742188,-1.14257813
504750,-0.07812500,-1.20117188
505000,0.01953125,-1.25976563
505250,0.06835938,-1.30859375
505500,0.12695313,-1.34765625
505750,0.13671875,-1.38671875
506000,0.21484375,-1.40625000
506250,0.25390625,-1.45507813
506500,0.25390625,-1.47460938
506750,0.31250000,-1.53320313
507000,0.36132813,-1.55273438
507250,0.38085938,-1.59179688
507500,0.41015625,-1.65039063
507750,0.44921875,-1.71875000
508000,0.50781250,-1.70898438
508250,0.53710938,-1.69921875
508500,0.52734375,-1.61132813
508750,0.59570313,-1.50390625
509000,0.56640625,-1.40625000
509250,0.60546875,-1.30859375
509500,0.54687500,-1.22070313
509750,0.53710938,-1.10351563
510000,0.55664063,-0.99609375
510250,0.56640625,-0.84960938
510500,0.53710938,-0.70312500
510750,0.49804688,-0.52734375
511000,0.48828125,-0.38085938
511250,0.44921875,-0.24414063
511500,0.45898438,-0.09765625
511750,0.42968750,0.01953125
512000,0.42968750,0.16601563
512250,0.40039063,0.30273438
512500,0.36132813,0.42968750
512750,0.32226563,0.54687500
513000,0.31250000,0.66406250
513250,0.25390625,0.76171875
513500,0.19531250,0.83984375
513750,0.16601563,0.90820313
514000,0.07812500,0.97656250
514250,0.01953125,1.05468750
514500,0.00000000,1.13281250
514750,-0.06835938,1.17187500
515000,-0.15625000,1.24023438
515250,-0.22460938,1.26953125
515500,-0.24414063,1.32812500
515750,-0.27343750,1.36718750
516000,-0.32226563,1.38671875
516250,-0.39062500,1.41601563
516500,-0.38085938,1.44531250
516750,-0.41992188,1.48437500
517000,-0.49804688,1.50390625
517250,-0.48828125,1.55273438
517500,-0.50781250,1.62109375
517750,-0.53710938,1.66015625
518000,-0.57617188,1.69921875
518250,-0.57617188,1.66015625
518500,-0.61523438,1.57226563
518750,-0.65429688,1.46484375
519000,-0.63476563,1.37695313
519250,-0.67382813,1.27929688
519500,-0.62500000,1.19140625
519750,-0.63476563,1.07421875
520000,-0.58593750,0.95703125
520250,-0.59570313,0.83007813
520500,-0.60546875,0.66406250
520750,-0.59570313,0.49804688
521000,-0.57617188,0.34179688
521250,-0.57617188,0.19531250
521500,-0.56640625,0.05859375
521750,-0.52734375,-0.07812500
522000,-0.51757813,-0.19531250
522250,-0.49804688,-0.32226563
522500,-0.45898438,-0.46875000
522750,-0.44921875,-0.58593750
523000,-0.41015625,-0.71289063
523250,-0.34179688,-0.77148438
523500,-0.32226563,-0.85937500
523750,-0.30273438,-0.93750000
524000,-0.19531250,-0.98632813
524250,-0.16601563,-1.06445313
524500,-0.09765625,-1.14257813
524750,-0.03906250,-1.21093750
525000,0.00000000,-1.25000000
525250,0.04882813,-1.29882813
525500,0.09765625,-1.34765625
525750,0.16601563,-1.37695313
526000,0.18554688,-1.41601563
526250,0.24414063,-1.43554688
526500,0.26367188,-1.47460938
526750,0.32226563,-1.51367188
527000,0.37109375,-1.55273438
527250,0.40039063,-1.59179688
527500,0.39062500,-1.65039063
527750,0.43945313,-1.68945313
528000,0.52734375,-1.71875000
528250,0.49804688,-1.67968750
528500,0.52734375,-1.63085938
528750,0.55664063,-1.49414063
529000,0.57617188,-1.40625000
529250,0.56640625,-1.30859375
529500,0.55664063,-1.22070313
529750,0.56640625,-1.10351563
530000,0.51757813,-0.99609375
530250,0.55664063,-0.84960938
530500,0.51757813,-0.70312500
530750,0.51757813,-0.52734375
531000,0.45898438,-0.40039063
531250,0.47851563,-0.23437500
531500,0.47851563,-0.10742188
531750,0.42968750,0.03906250
532000,0.41015625,0.17578125
532250,0.37109375,0.29296875
532500,0.39062500,0.42968750
532750,0.29296875,0.53710938
533000,0.28320313,0.65429688
533250,0.23437500,0.76171875
533500,0.19531250,0.83984375
533750,0.13671875,0.90820313
534000,0.08789063,0.97656250
534250,0.03906250,1.05468750
534500,-0.01953125,1.12304688
534750,-0.09765625,1.19140625
535000,-0.11718750,1.23046875
535250,-0.18554688,1.27929688
535500,-0.27343750,1.31835938
535750,-0.28320313,1.36718750
536000,-0.30273438,1.38671875
536250,-0.35156250,1.42578125
536500,-0.40039063,1.43554688
536750,-0.41992188,1.46484375
537000,-0.43945313,1.51367188
537250,-0.45898438,1.54296875
537500,-0.51757813,1.60156250
537750,-0.53710938,1.64062500
538000,-0.55664063,1.66992188
538250,-0.56640625,1.65039063
538500,-0.63476563,1.57226563
538750,-0.63476563,1.45507813
539000,-0.63476563,1.37695313
539250,-0.62500000,1.28906250
539500,-0.60546875,1.19140625
539750,-0.63476563,1.08398438
540000,-0.60546875,0.95703125
540250,-0.56640625,0.82031250
540500,-0.55664063,0.67382813
540750,-0.58593750,0.49804688
541000,-0.55664063,0.35156250
541250,-0.53710938,0.21484375
541500,-0.55664063,0.07812500
541750,-0.51757813,-0.05859375
542000,-0.45898438,-0.18554688
542250,-0.48828125,-0.33203125
542500,-0.44921875,-0.44921875
542750,-0.43945313,-0.56640625
543000,-0.39062500,-0.68359375
543250,-0.35156250,-0.77148438
543500,-0.31250000,-0.84960938
543750,-0.27343750,-0.92773438
544000,-0.19531250,-0.99609375
544250,-0.16601563,-1.05468750
544500,-0.09765625,-1.12304688
544750,-0.04882813,-1.20117188
545000,0.00976563,-1.25976563
545250,0.06835938,-1.28906250
545500,0.10742188,-1.33789063
545750,0.14648438,-1.36718750
546000,0.20507813,-1.41601563
546250,0.25390625,-1.44531250
546500,0.28320313,-1.47460938
546750,0.32226563,-1.51367188
547000,0.34179688,-1.54296875
547250,0.38085938,-1.58203125
547500,0.41992188,-1.63085938
547750,0.45898438,-1.66992188
548000,0.48828125,-1.70898438
548250,0.50781250,-1.67968750
548500,0.53710938,-1.63085938
548750,0.54687500,-1.49414063
549000,0.56640625,-1.41601563
549250,0.53710938,-1.31835938
549500,0.55664063,-1.21093750
549750,0.53710938,-1.11328125
550000,0.52734375,-1.01562500
550250,0.53710938,-0.84960938
550500,0.53710938,-0.71289063
550750,0.50781250,-0.54687500
551000,0.47851563,-0.40039063
551250,0.45898438,-0.23437500
551500,0.45898438,-0.09765625
551750,0.45898438,0.03906250
552000,0.39062500,0.16601563
552250,0.39062500,0.30273438
552500,0.35156250,0.42968750
552750,0.32226563,0.53710938
553000,0.28320313,0.65429688
553250,0.25390625,0.74218750
553500,0.18554688,0.83984375
553750,0.15625000,0.90820313
554000,0.06835938,0.97656250
554250,0.04882813,1.04492188
554500,-0.00976563,1.12304688
554750,-0.07812500,1.18164063
555000,-0.12695313,1.22070313
555250,-0.20507813,1.26953125
555500,-0.23437500,1.32812500
555750,-0.28320313,1.34765625
556000,-0.33203125,1.38671875
556250,-0.37109375,1.40625000
556500,-0.40039063,1.43554688
556750,-0.42968750,1.46484375
557000,-0.47851563,1.51367188
557250,-0.47851563,1.54296875
557500,-0.51757813,1.59179688
557750,-0.53710938,1.63085938
558000,-0.54687500,1.66015625
558250,-0.57617188,1.66015625
558500,-0.61523438,1.57226563
558750,-0.61523438,1.46484375
559000,-0.65429688,1.37695313
559250,-0.63476563,1.28906250
559500,-0.60546875,1.21093750
559750,-0.61523438,1.08398438
560000,-0.64453125,0.97656250
560250,-0.56640625,0.82031250
560500,-0.55664063,0.66406250
560750,-0.57617188,0.49804688
561000,-0.57617188,0.36132813
561250,-0.54687500,0.21484375
561500,-0.54687500,0.06835938
561750,-0.53710938,-0.04882813
562000,-0.52734375,-0.19531250
562250,-0.47851563,-0.31250000
562500,-0.46875000,-0.44921875
562750,-0.41992188,-0.58593750
563000,-0.40039063,-0.68359375
563250,-0.37109375,-0.77148438
563500,-0.29296875,-0.84960938
563750,-0.27343750,-0.92773438
564000,-0.21484375,-1.00585938
564250,-0.15625000,-1.06445313
564500,-0.10742188,-1.13281250
564750,-0.08789063,-1.19140625
565000,0.00000000,-1.25000000
565250,0.06835938,-1.30859375
565500,0.12695313,-1.33789063
565750,0.14648438,-1.37695313
566000,0.23437500,-1.41601563
566250,0.22460938,-1.45507813
566500,0.28320313,-1.47460938
566750,0.34179688,-1.51367188
567000,0.34179688,-1.54296875
567250,0.39062500,-1.59179688
567500,0.40039063,-1.65039063
567750,0.44921875,-1.69921875
568000,0.47851563,-1.72851563
568250,0.52734375,-1.68945313
568500,0.55664063,-1.62109375
568750,0.56640625,-1.51367188
569000,0.56640625,-1.41601563
569250,0.56640625,-1.31835938
569500,0.55664063,-1.22070313
569750,0.53710938,-1.12304688
570000,0.52734375,-1.00585938
570250,0.53710938,-0.87890625
570500,0.50781250,-0.70312500
570750,0.52734375,-0.52734375
571000,0.49804688,-0.40039063
571250,0.46875000,-0.25390625
571500,0.46875000,-0.09765625
571750,0.43945313,0.02929688
572000,0.40039063,0.17578125
572250,0.40039063,0.30273438
572500,0.37109375,0.41992188
572750,0.29296875,0.55664063
573000,0.28320313,0.64453125
573250,0.23437500,0.76171875
573500,0.18554688,0.83984375
573750,0.12695313,0.90820313
574000,0.10742188,0.96679688
574250,0.00976563,1.04492188
574500,-0.00976563,1.12304688
574750,-0.08789063,1.18164063
575000,-0.12695313,1.23046875
575250,-0.16601563,1.26953125
575500,-0.22460938,1.31835938
575750,-0.29296875,1.35742188
576000,-0.31250000,1.36718750
576250,-0.35156250,1.41601563
576500,-0.41992188,1.44531250
576750,-0.42968750,1.47460938
577000,-0.43945313,1.50390625
577250,-0.46875000,1.54296875
577500,-0.52734375,1.60156250
577750,-0.56640625,1.66015625
578000,-0.55664063,1.66015625
578250,-0.59570313,1.66015625
578500,-0.61523438,1.58203125
578750,-0.63476563,1.46484375
579000,-0.63476563,1.36718750
579250,-0.60546875,1.28906250
579500,-0.64453125,1.19140625
579750,-0.64453125,1.08398438
580000,-0.59570313,0.96679688
580250,-0.58593750,0.83007813
580500,-0.57617188,0.67382813
580750,-0.57617188,0.50781250
581000,-0.56640625,0.36132813
581250,-0.55664063,0.20507813
581500,-0.54687500,0.07812500
581750,-0.53710938,-0.05859375
582000,-0.52734375,-0.19531250
582250,-0.46875000,-0.32226563
582500,-0.44921875,-0.44921875
582750,-0.43945313,-0.58593750
583000,-0.37109375,-0.69335938
583250,-0.37109375,-0.77148438
583500,-0.34179688,-0.84960938
583750,-0.27343750,-0.90820313
584000,-0.21484375,-0.98632813
584250,-0.17578125,-1.06445313
584500,-0.10742188,-1.13281250
584750,-0.03906250,-1.20117188
585000,0.01953125,-1.25976563
585250,0.03906250,-1.30859375
585500,0.08789063,-1.34765625
585750,0.16601563,-1.37695313
586000,0.21484375,-1.42578125
586250,0.23437500,-1.44531250
586500,0.28320313,-1.48437500
586750,0.31250000,-1.50390625
587000,0.38085938,-1.55273438
587250,0.39062500,-1.59179688
587500,0.41015625,-1.66015625
587750,0.44921875,-1.70898438
588000,0.48828125,-1.71875000
588250,0.50781250,-1.69921875
588500,0.55664063,-1.63085938
588750,0.57617188,-1.52343750
589000,0.56640625,-1.42578125
589250,0.55664063,-1.32812500
589500,0.55664063,-1.22070313
589750,0.51757813,-1.12304688
590000,0.54687500,-1.01562500
590250,0.52734375,-0.86914063
590500,0.54687500,-0.70312500
590750,0.51757813,-0.54687500
591000,0.49804688,-0.38085938
591250,0.49804688,-0.23437500
591500,0.42968750,-0.09765625
591750,0.41992188,0.04882813
592000,0.44921875,0.17578125
592250,0.40039063,0.29296875
592500,0.36132813,0.42968750
592750,0.32226563,0.55664063
593000,0.30273438,0.65429688
593250,0.25390625,0.75195313
593500,0.20507813,0.83984375
593750,0.15625000,0.90820313
594000,0.09765625,0.98632813
594250,-0.00976563,1.04492188
594500,-0.00976563,1.12304688
594750,-0.08789063,1.19140625
595000,-0.11718750,1.24023438
595250,-0.19531250,1.28906250
595500,-0.22460938,1.32812500
595750,-0.28320313,1.35742188
596000,-0.33203125,1.38671875
596250,-0.37109375,1.41601563
596500,-0.40039063,1.45507813
596750,-0.41992188,1.47460938
597000,-0.45898438,1.51367188
597250,-0.48828125,1.55273438
597500,-0.49804688,1.63085938
597750,-0.55664063,1.66015625
598000,-0.57617188,1.68945313
598250,-0.59570313,1.65039063
598500,-0.59570313,1.58203125
598750,-0.63476563,1.48437500
599000,-0.62500000,1.38671875
599250,-0.65429688,1.28906250
599500,-0.60546875,1.19140625
599750,-0.59570313,1.09375000
600000,-0.62500000,0.97656250
600250,-0.60546875,0.82031250
600500,-0.58593750,0.67382813
600750,-0.56640625,0.50781250
601000,-0.58593750,0.36132813
601250,-0.58593750,0.20507813
601500,-0.55664063,0.07812500
601750,-0.52734375,-0.05859375
602000,-0.49804688,-0.18554688
602250,-0.48828125,-0.33203125
602500,-0.48828125,-0.45898438
602750,-0.42968750,-0.56640625
603000,-0.41992188,-0.69335938
603250,-0.37109375,-0.77148438
603500,-0.32226563,-0.85937500
603750,-0.27343750,-0.91796875
604000,-0.23437500,-0.99609375
604250,-0.17578125,-1.05468750
604500,-0.10742188,-1.13281250
604750,-0.03906250,-1.20117188
605000,-0.00976563,-1.25976563
605250,0.05859375,-1.29882813
605500,0.11718750,-1.34765625
605750,0.15625000,-1.37695313
606000,0.20507813,-1.41601563
606250,0.24414063,-1.44531250
606500,0.30273438,-1.48437500
606750,0.33203125,-1.51367188
607000,0.34179688,-1.56250000
607250,0.38085938,-1.60156250
607500,0.40039063,-1.66015625
607750,0.43945313,-1.68945313
608000,0.46875000,-1.72851563
608250,0.51757813,-1.68945313
608500,0.55664063,-1.63085938
608750,0.59570313,-1.51367188
609000,0.54687500,-1.41601563
609250,0.55664063,-1.32812500
609500,0.54687500,-1.23046875
609750,0.56640625,-1.12304688
610000,0.54687500,-1.00585938
610250,0.52734375,-0.86914063
610500,0.52734375,-0.70312500
610750,0.49804688,-0.54687500
611000,0.49804688,-0.40039063
611250,0.46875000,-0.24414063
611500,0.43945313,-0.09765625
611750,0.42968750,0.02929688
612000,0.40039063,0.16601563
612250,0.39062500,0.31250000
612500,0.35156250,0.42968750
612750,0.35156250,0.54687500
613000,0.27343750,0.64453125
613250,0.22460938,0.75195313
613500,0.19531250,0.83007813
613750,0.13671875,0.90820313
614000,0.06835938,0.98632813
614250,0.03906250,1.05468750
614500,0.00976563,1.11328125
614750,-0.06835938,1.18164063
615000,-0.14648438,1.22070313
615250,-0.17578125,1.26953125
615500,-0.23437500,1.31835938
615750,-0.27343750,1.35742188
616000,-0.33203125,1.39648438
616250,-0.35156250,1.39648438
616500,-0.40039063,1.45507813
616750,-0.43945313,1.47460938
617000,-0.44921875,1.50390625
617250,-0.47851563,1.55273438
617500,-0.50781250,1.61132813
617750,-0.52734375,1.65039063
618000,-0.57617188,1.66992188
618250,-0.59570313,1.65039063
618500,-0.61523438,1.56250000
618750,-0.65429688,1.46484375
619000,-0.65429688,1.37695313
619250,-0.62500000,1.28906250
619500,-0.62500000,1.20117188
619750,-0.61523438,1.09375000
620000,-0.61523438,0.96679688
620250,-0.57617188,0.83984375
620500,-0.59570313,0.69335938
620750,-0.56640625,0.50781250
621000,-0.59570313,0.35156250
621250,-0.53710938,0.21484375
621500,-0.53710938,0.07812500
621750,-0.53710938,-0.06835938
622000,-0.51757813,-0.18554688
622250,-0.47851563,-0.31250000
622500,-0.44921875,-0.45898438
622750,-0.41015625,-0.57617188
623000,-0.41992188,-0.68359375
623250,-0.34179688,-0.76171875
623500,-0.30273438,-0.83984375
623750,-0.28320313,-0.91796875
624000,-0.23437500,-1.00585938
624250,-0.15625000,-1.05468750
624500,-0.11718750,-1.11328125
624750,-0.06835938,-1.20117188
625000,-0.00976563,-1.25000000
625250,0.04882813,-1.29882813
625500,0.10742188,-1.32812500
625750,0.14648438,-1.37695313
626000,0.21484375,-1.40625000
626250,0.26367188,-1.43554688
626500,0.26367188,-1.47460938
626750,0.30273438,-1.49414063
627000,0.35156250,-1.53320313
627250,0.39062500,-1.57226563
627500,0.40039063,-1.63085938
627750,0.41992188,-1.68945313
628000,0.47851563,-1.70898438
628250,0.48828125,-1.67968750
628500,0.53710938,-1.62109375
628750,0.55664063,-1.51367188
629000,0.55664063,-1.41601563
629250,0.53710938,-1.31835938
629500,0.53710938,-1.23046875
629750,0.55664063,-1.12304688
630000,0.53710938,-0.99609375
630250,0.53710938,-0.86914063
630500,0.51757813,-0.70312500
630750,0.50781250,-0.54687500
631000,0.48828125,-0.40039063
631250,0.45898438,-0.23437500
631500,0.43945313,-0.09765625
631750,0.41992188,0.02929688
632000,0.37109375,0.15625000
632250,0.40039063,0.29296875
632500,0.33203125,0.42968750
632750,0.31250000,0.54687500
633000,0.28320313,0.65429688
633250,0.23437500,0.75195313
633500,0.17578125,0.82031250
633750,0.11718750,0.90820313
634000,0.07812500,0.98632813
634250,0.02929688,1.04492188
634500,-0.00976563,1.11328125
634750,-0.08789063,1.18164063
635000,-0.14648438,1.23046875
635250,-0.21484375,1.27929688
635500,-0.24414063,1.30859375
635750,-0.29296875,1.35742188
636000,-0.31250000,1.37695313
636250,-0.37109375,1.41601563
636500,-0.37109375,1.44531250
636750,-0.41992188,1.47460938
637000,-0.43945313,1.51367188
637250,-0.48828125,1.55273438
637500,-0.50781250,1.60156250
637750,-0.51757813,1.65039063
638000,-0.56640625,1.67968750
638250,-0.60546875,1.66015625
638500,-0.61523438,1.57226563
638750,-0.60546875,1.46484375
639000,-0.62500000,1.37695313
639250,-0.62500000,1.28906250
639500,-0.61523438,1.19140625
639750,-0.59570313,1.08398438
640000,-0.63476563,0.96679688
640250,-0.62500000,0.83007813
640500,-0.57617188,0.67382813
640750,-0.59570313,0.50781250
641000,-0.58593750,0.35156250
641250,-0.58593750,0.21484375
641500,-0.52734375,0.07812500
641750,-0.51757813,-0.05859375
642000,-0.48828125,-0.19531250
642250,-0.48828125,-0.32226563
642500,-0.44921875,-0.44921875
642750,-0.42968750,-0.56640625
643000,-0.41015625,-0.68359375
643250,-0.37109375,-0.79101563
643500,-0.32226563,-0.84960938
643750,-0.27343750,-0.92773438
644000,-0.21484375,-0.98632813
644250,-0.14648438,-1.05468750
644500,-0.11718750,-1.12304688
644750,-0.05859375,-1.19140625
645000,0.00976563,-1.24023438
645250,0.05859375,-1.28906250
645500,0.13671875,-1.33789063
645750,0.16601563,-1.36718750
646000,0.21484375,-1.40625000
646250,0.26367188,-1.44531250
646500,0.29296875,-1.47460938
646750,0.33203125,-1.51367188
647000,0.36132813,-1.54296875
647250,0.36132813,-1.58203125
647500,0.41015625,-1.65039063
647750,0.45898438,-1.68945313
648000,0.50781250,-1.72851563
648250,0.51757813,-1.69921875
648500,0.53710938,-1.63085938
648750,0.54687500,-1.50390625
649000,0.58593750,-1.42578125
649250,0.56640625,-1.32812500
649500,0.55664063,-1.23046875
649750,0.56640625,-1.11328125
650000,0.53710938,-1.00585938
650250,0.54687500,-0.87890625
650500,0.51757813,-0.71289063
650750,0.48828125,-0.54687500
651000,0.46875000,-0.40039063
651250,0.45898438,-0.25390625
651500,0.43945313,-0.11718750
651750,0.42968750,0.01953125
652000,0.40039063,0.14648438
652250,0.39062500,0.29296875
652500,0.35156250,0.41992188
652750,0.29296875,0.55664063
653000,0.29296875,0.65429688
653250,0.24414063,0.73242188
653500,0.19531250,0.83007813
653750,0.13671875,0.90820313
654000,0.05859375,0.98632813
654250,0.03906250,1.03515625
654500,-0.00976563,1.11328125
654750,-0.06835938,1.17187500
655000,-0.12695313,1.23046875
655250,-0.18554688,1.26953125
655500,-0.25390625,1.31835938
655750,-0.27343750,1.33789063
656000,-0.34179688,1.38671875
656250,-0.35156250,1.40625000
656500,-0.41015625,1.43554688
656750,-0.43945313,1.47460938
657000,-0.44921875,1.51367188
657250,-0.48828125,1.56250000
657500,-0.51757813,1.61132813
657750,-0.51757813,1.66992188
658000,-0.57617188,1.67968750
658250,-0.62500000,1.66992188
658500,-0.60546875,1.58203125
658750,-0.63476563,1.46484375
659000,-0.62500000,1.39648438
659250,-0.64453125,1.28906250
659500,-0.62500000,1.19140625
659750,-0.61523438,1.08398438
660000,-0.60546875,0.98632813
660250,-0.58593750,0.83984375
660500,-0.58593750,0.68359375
660750,-0.58593750,0.51757813
661000,-0.58593750,0.36132813
661250,-0.55664063,0.20507813
661500,-0.55664063,0.07812500
661750,-0.52734375,-0.04882813
662000,-0.49804688,-0.18554688
662250,-0.51757813,-0.32226563
662500,-0.44921875,-0.44921875
662750,-0.42968750,-0.57617188
663000,-0.40039063,-0.67382813
663250,-0.39062500,-0.76171875
663500,-0.30273438,-0.83984375
663750,-0.25390625,-0.92773438
664000,-0.23437500,-0.98632813
664250,-0.15625000,-1.04492188
664500,-0.10742188,-1.11328125
664750,-0.06835938,-1.19140625
665000,-0.01953125,-1.24023438
665250,0.07812500,-1.27929688
665500,0.09765625,-1.33789063
665750,0.12695313,-1.37695313
666000,0.18554688,-1.41601563
666250,0.24414063,-1.44531250
666500,0.26367188,-1.47460938
666750,0.31250000,-1.51367188
667000,0.33203125,-1.53320313
667250,0.37109375,-1.59179688
667500,0.40039063,-1.64062500
667750,0.44921875,-1.69921875
668000,0.49804688,-1.72851563
668250,0.52734375,-1.69921875
668500,0.54687500,-1.62109375
668750,0.56640625,-1.50390625
669000,0.57617188,-1.41601563
669250,0.55664063,-1.31835938
669500,0.53710938,-1.23046875
669750,0.53710938,-1.12304688
670000,0.56640625,-1.00585938
670250,0.50781250,-0.86914063
670500,0.50781250,-0.71289063
670750,0.51757813,-0.54687500
671000,0.48828125,-0.38085938
671250,0.44921875,-0.26367188
671500,0.43945313,-0.11718750
671750,0.41992188,0.01953125
672000,0.41015625,0.15625000
672250,0.39062500,0.28320313
672500,0.37109375,0.42968750
672750,0.29296875,0.54687500
673000,0.28320313,0.64453125
673250,0.23437500,0.74218750
673500,0.20507813,0.83007813
673750,0.12695313,0.90820313
674000,0.07812500,0.97656250
674250,0.01953125,1.02539063
674500,-0.02929688,1.10351563
674750,-0.06835938,1.17187500
675000,-0.11718750,1.23046875
675250,-0.16601563,1.26953125
675500,-0.22460938,1.31835938
675750,-0.31250000,1.34765625
676000,-0.33203125,1.37695313
676250,-0.35156250,1.41601563
676500,-0.37109375,1.44531250
676750,-0.43945313,1.48437500
677000,-0.48828125,1.49414063
677250,-0.45898438,1.55273438
677500,-0.51757813,1.61132813
677750,-0.53710938,1.66992188
678000,-0.57617188,1.68945313
678250,-0.58593750,1.66015625
678500,-0.60546875,1.58203125
678750,-0.63476563,1.47460938
679000,-0.63476563,1.38671875
679250,-0.62500000,1.27929688
679500,-0.63476563,1.20117188
679750,-0.63476563,1.10351563
680000,-0.60546875,0.96679688
680250,-0.58593750,0.83984375
680500,-0.59570313,0.69335938
680750,-0.60546875,0.49804688
681000,-0.58593750,0.37109375
681250,-0.56640625,0.21484375
681500,-0.55664063,0.07812500
681750,-0.55664063,-0.05859375
682000,-0.53710938,-0.19531250
682250,-0.46875000,-0.31250000
682500,-0.47851563,-0.43945313
682750,-0.43945313,-0.57617188
683000,-0.37109375,-0.68359375
683250,-0.38085938,-0.77148438
683500,-0.30273438,-0.84960938
683750,-0.29296875,-0.92773438
684000,-0.20507813,-0.99609375
684250,-0.17578125,-1.04492188
684500,-0.11718750,-1.12304688
684750,-0.07812500,-1.18164063
685000,-0.01953125,-1.24023438
685250,0.02929688,-1.31835938
685500,0.11718750,-1.32812500
685750,0.15625000,-1.36718750
686000,0.21484375,-1.40625000
686250,0.23437500,-1.44531250
686500,0.28320313,-1.46484375
686750,0.31250000,-1.51367188
687000,0.36132813,-1.54296875
687250,0.40039063,-1.59179688
687500,0.39062500,-1.66015625
687750,0.41992188,-1.70898438
688000,0.49804688,-1.70898438
688250,0.52734375,-1.70898438
688500,0.52734375,-1.63085938
688750,0.56640625,-1.52343750
689000,0.56640625,-1.41601563
689250,0.54687500,-1.32812500
689500,0.54687500,-1.23046875
689750,0.57617188,-1.12304688
690000,0.52734375,-1.00585938
690250,0.51757813,-0.87890625
690500,0.50781250,-0.72265625
690750,0.53710938,-0.54687500
691000,0.49804688,-0.39062500
691250,0.49804688,-0.26367188
691500,0.45898438,-0.12695313
691750,0.43945313,0.02929688
692000,0.41992188,0.15625000
692250,0.40039063,0.29296875
692500,0.37109375,0.41992188
692750,0.31250000,0.54687500
693000,0.29296875,0.64453125
693250,0.24414063,0.71289063
693500,0.17578125,0.83007813
693750,0.12695313,0.90820313
694000,0.09765625,0.97656250
694250,0.01953125,1.02539063
694500,-0.01953125,1.11328125
694750,-0.06835938,1.16210938
695000,-0.12695313,1.23046875
695250,-0.18554688,1.26953125
695500,-0.27343750,1.30859375
695750,-0.29296875,1.34765625
696000,-0.30273438,1.38671875
696250,-0.32226563,1.40625000
696500,-0.40039063,1.44531250
696750,-0.43945313,1.46484375
697000,-0.45898438,1.52343750
697250,-0.49804688,1.55273438
697500,-0.50781250,1.61132813
697750,-0.54687500,1.66992188
698000,-0.54687500,1.68945313
698250,-0.61523438,1.66015625
698500,-0.62500000,1.57226563
698750,-0.64453125,1.47460938
699000,-0.64453125,1.37695313
699250,-0.65429688,1.28906250
699500,-0.62500000,1.20117188
699750,-0.61523438,1.09375000
700000,-0.60546875,0.96679688
700250,-0.60546875,0.83984375
700500,-0.60546875,0.68359375
700750,-0.57617188,0.50781250
701000,-0.56640625,0.38085938
701250,-0.55664063,0.21484375
701500,-0.52734375,0.06835938
701750,-0.54687500,-0.04882813
702000,-0.50781250,-0.17578125
702250,-0.50781250,-0.32226563
702500,-0.48828125,-0.44921875
702750,-0.45898438,-0.56640625
703000,-0.40039063,-0.68359375
703250,-0.38085938,-0.79101563
703500,-0.32226563,-0.85937500
703750,-0.28320313,-0.91796875
704000,-0.19531250,-0.97656250
704250,-0.16601563,-1.04492188
704500,-0.11718750,-1.12304688
704750,-0.05859375,-1.20117188
705000,0.00000000,-1.25000000
705250,0.02929688,-1.29882813
705500,0.10742188,-1.33789063
705750,0.13671875,-1.37695313
706000,0.17578125,-1.40625000
706250,0.22460938,-1.44531250
706500,0.27343750,-1.47460938
706750,0.31250000,-1.50390625
707000,0.34179688,-1.55273438
707250,0.37109375,-1.59179688
707500,0.39062500,-1.66015625
707750,0.44921875,-1.70898438
708000,0.50781250,-1.71875000
708250,0.51757813,-1.68945313
708500,0.53710938,-1.64062500
708750,0.55664063,-1.51367188
709000,0.56640625,-1.41601563
709250,0.55664063,-1.30859375
709500,0.53710938,-1.22070313
709750,0.54687500,-1.13281250
710000,0.51757813,-0.99609375
710250,0.53710938,-0.87890625
710500,0.50781250,-0.73242188
710750,0.51757813,-0.55664063
711000,0.48828125,-0.40039063
711250,0.45898438,-0.26367188
711500,0.42968750,-0.12695313
711750,0.41992188,0.01953125
712000,0.38085938,0.15625000
712250,0.39062500,0.27343750
712500,0.40039063,0.41992188
712750,0.31250000,0.55664063
713000,0.32226563,0.65429688
713250,0.24414063,0.74218750
713500,0.17578125,0.82031250
713750,0.14648438,0.88867188
714000,0.08789063,0.97656250
714250,-0.00976563,1.03515625
714500,-0.02929688,1.10351563
714750,-0.06835938,1.17187500
715000,-0.14648438,1.22070313
715250,-0.15625000,1.26953125
715500,-0.21484375,1.29882813
715750,-0.28320313,1.35742188
716000,-0.34179688,1.37695313
716250,-0.36132813,1.40625000
716500,-0.40039063,1.44531250
716750,-0.42968750,1.47460938
717000,-0.46875000,1.50390625
717250,-0.46875000,1.55273438
717500,-0.50781250,1.60156250
717750,-0.52734375,1.66992188
718000,-0.57617188,1.68945313
718250,-0.58593750,1.66992188
718500,-0.63476563,1.58203125
718750,-0.65429688,1.48437500
719000,-0.64453125,1.38671875
719250,-0.63476563,1.28906250
719500,-0.63476563,1.19140625
719750,-0.64453125,1.09375000
720000,-0.59570313,0.96679688
720250,-0.60546875,0.84960938
720500,-0.60546875,0.69335938
720750,-0.59570313,0.52734375
721000,-0.57617188,0.36132813
721250,-0.54687500,0.23437500
721500,-0.55664063,0.08789063
721750,-0.52734375,-0.04882813
722000,-0.50781250,-0.18554688
