,Канал: 0,Канал: 1
749668,-0.469,2.314
749834,-0.576,2.334
750000,-0.518,2.393
750166,-0.498,2.432
750332,-0.566,2.451
750498,-0.596,2.490
750664,-0.586,2.520
750830,-0.547,2.568
750996,-0.615,2.598
751162,-0.605,2.646
751328,-0.684,2.705
751494,-0.635,2.764
751660,-0.713,2.822
751826,-0.635,2.910
751992,-0.742,2.930
752158,-0.752,2.930
752324,-0.703,2.900
752490,-0.645,2.832
752656,-0.703,2.705
752822,-0.684,2.578
752988,-0.752,2.471
753154,-0.684,2.354
753320,-0.742,2.236
753486,-0.645,2.119
753652,-0.742,1.992
753818,-0.742,1.885
753984,-0.723,1.738
754150,-0.703,1.592
754316,-0.771,1.455
754482,-0.752,1.250
754648,-0.771,1.094
754814,-0.732,0.889
754980,-0.752,0.693
755146,-0.723,0.527
755312,-0.684,0.361
755478,-0.674,0.195
755644,-0.723,0.039
755810,-0.820,-0.117
755976,-0.654,-0.273
756142,-0.713,-0.430
756308,-0.635,-0.576
756474,-0.674,-0.713
756640,-0.596,-0.840
756806,-0.518,-0.977
756972,-0.518,-1.084
757138,-0.391,-1.211
757304,-0.293,-1.289
757470,-0.254,-1.367
757636,-0.127,-1.465
757802,-0.225,-1.572
757968,-0.078,-1.641
758134,-0.029,-1.729
758300,0.020,-1.797
758466,0.020,-1.875
758632,0.127,-1.963
758798,0.059,-2.021
758964,0.127,-2.109
759130,0.156,-2.168
759296,0.166,-2.217
759462,0.264,-2.285
759628,0.264,-2.305
759794,0.264,-2.373
759960,0.342,-2.393
760126,0.303,-2.441
760292,0.303,-2.471
760458,0.430,-2.510
760624,0.332,-2.549
760790,0.410,-2.568
760956,0.439,-2.617
761122,0.420,-2.656
761288,0.469,-2.715
761454,0.371,-2.783
761620,0.488,-2.852
761786,0.566,-2.910
761952,0.537,-2.949
762118,0.469,-2.969
762284,0.518,-2.939
762450,0.596,-2.910
762616,0.557,-2.822
762782,0.605,-2.666
762948,0.459,-2.529
763114,0.576,-2.412
763280,0.664,-2.305
763446,0.518,-2.178
763612,0.547,-2.070
763778,0.527,-1.934
763944,0.488,-1.797
764110,0.566,-1.670
764276,0.576,-1.514
764442,0.605,-1.338
764608,0.527,-1.162
764774,0.596,-0.967
764940,0.615,-0.791
765106,0.469,-0.586
765272,0.566,-0.430
765438,0.498,-0.254
765604,0.508,-0.107
765770,0.527,0.059
765936,0.518,0.215
766102,0.420,0.371
766268,0.479,0.518
766434,0.400,0.674
766600,0.381,0.791
766766,0.283,0.918
766932,0.254,1.035
767098,0.107,1.143
767264,0.117,1.240
767430,0.029,1.338
767596,0.010,1.426
767762,0.000,1.523
767928,-0.098,1.611
768094,-0.273,1.689
768260,-0.225,1.777
768426,-0.244,1.846
768592,-0.215,1.934
768758,-0.254,2.002
768924,-0.361,2.070
769090,-0.352,2.148
769256,-0.400,2.188
769422,-0.449,2.246
769588,-0.479,2.295
769754,-0.537,2.334
769920,-0.449,2.373
770086,-0.605,2.412
770252,-0.547,2.441
770418,-0.508,2.461
770584,-0.654,2.510
770750,-0.605,2.529
770916,-0.615,2.568
771082,-0.605,2.617
771248,-0.664,2.676
771414,-0.625,2.744
771580,-0.635,2.813
771746,-0.645,2.861
771912,-0.674,2.910
772078,-0.713,2.920
772244,-0.742,2.930
772410,-0.615,2.881
772576,-0.693,2.803
772742,-0.859,2.646
772908,-0.742,2.510
773074,-0.771,2.412
773240,-0.732,2.295
773406,-0.674,2.178
773572,-0.752,2.051
773738,-0.752,1.924
773904,-0.742,1.816
774070,-0.703,1.660
774236,-0.684,1.514
774402,-0.674,1.357
774568,-0.625,1.172
774734,-0.723,0.986
774900,-0.752,0.791
775066,-0.684,0.615
775232,-0.674,0.430
775398,-0.625,0.264
775564,-0.674,0.117
775730,-0.645,-0.049
775896,-0.635,-0.186
776062,-0.605,-0.352
776228,-0.693,-0.508
776394,-0.615,-0.635
776560,-0.537,-0.791
776726,-0.459,-0.918
776892,-0.449,-1.025
777058,-0.410,-1.143
777224,-0.332,-1.260
777390,-0.361,-1.338
777556,-0.264,-1.436
777722,-0.254,-1.533
777888,-0.166,-1.611
778054,-0.039,-1.689
778220,-0.010,-1.768
778386,-0.010,-1.855
778552,0.059,-1.914
778718,0.117,-1.992
778884,0.137,-2.080
779050,0.107,-2.158
779216,0.195,-2.197
779382,0.215,-2.256
779548,0.225,-2.295
779714,0.283,-2.344
779880,0.273,-2.383
780046,0.215,-2.441
780212,0.391,-2.471
780378,0.430,-2.500
780544,0.430,-2.529
780710,0.381,-2.559
780876,0.352,-2.598
781042,0.488,-2.637
781208,0.488,-2.666
781375,0.488,-2.715
781541,0.469,-2.813
781707,0.410,-2.861
781873,0.479,-2.910
782039,0.527,-2.930
782205,0.645,-2.939
782371,0.586,-2.920
782537,0.625,-2.861
782703,0.566,-2.715
782869,0.596,-2.578
783035,0.557,-2.480
783201,0.674,-2.354
783367,0.605,-2.236
783533,0.615,-2.148
783699,0.498,-2.002
783865,0.508,-1.855
784031,0.557,-1.729
784197,0.518,-1.592
784363,0.635,-1.426
784529,0.605,-1.250
784695,0.635,-1.064
784861,0.420,-0.879
785027,0.537,-0.684
785193,0.557,-0.508
785359,0.566,-0.332
785525,0.518,-0.186
785691,0.508,-0.010
785857,0.479,0.137
786023,0.332,0.283
786189,0.459,0.449
786355,0.488,0.586
786521,0.469,0.742
786687,0.313,0.850
786853,0.361,0.986
787019,0.234,1.084
787185,0.137,1.201
787351,0.166,1.289
787517,0.078,1.387
787683,-0.039,1.484
787849,0.000,1.582
788015,-0.205,1.660
788181,-0.225,1.738
788347,-0.156,1.826
788513,-0.215,1.885
788679,-0.342,1.963
788845,-0.420,2.051
789011,-0.410,2.109
789177,-0.420,2.168
789343,-0.352,2.227
789509,-0.420,2.266
789675,-0.518,2.314
789841,-0.439,2.354
790007,-0.557,2.402
790173,-0.576,2.432
790339,-0.449,2.451
790505,-0.566,2.490
790671,-0.605,2.529
790837,-0.498,2.559
791003,-0.518,2.598
791169,-0.684,2.646
791335,-0.645,2.686
791501,-0.596,2.744
791667,-0.605,2.813
791833,-0.684,2.871
791999,-0.674,2.881
792165,-0.625,2.900
792331,-0.664,2.881
792497,-0.684,2.832
792663,-0.742,2.686
792829,-0.781,2.549
792995,-0.811,2.461
793161,-0.742,2.334
793327,-0.742,2.227
793493,-0.752,2.119
793659,-0.762,1.992
793825,-0.645,1.865
793991,-0.703,1.729
794157,-0.693,1.572
794323,-0.781,1.445
794489,-0.762,1.260
794655,-0.693,1.074
794821,-0.732,0.879
794987,-0.742,0.693
795153,-0.732,0.518
795319,-0.664,0.342
795485,-0.605,0.186
795651,-0.762,0.029
795817,-0.674,-0.117
795983,-0.664,-0.273
796149,-0.732,-0.430
796315,-0.615,-0.586
796481,-0.488,-0.723
796647,-0.537,-0.840
796813,-0.566,-0.986
796979,-0.420,-1.104
797145,-0.391,-1.201
797311,-0.313,-1.279
797477,-0.332,-1.387
797643,-0.166,-1.475
797809,-0.186,-1.563
797975,-0.146,-1.650
798141,-0.010,-1.729
798307,-0.029,-1.807
798473,0.020,-1.885
798639,0.059,-1.963
798805,0.137,-2.041
798971,0.205,-2.119
799137,0.244,-2.168
799303,0.273,-2.217
799469,0.146,-2.275
799635,0.264,-2.314
799801,0.215,-2.344
799967,0.176,-2.393
800133,0.313,-2.451
800299,0.293,-2.471
800465,0.381,-2.520
800631,0.430,-2.539
800797,0.410,-2.578
800963,0.381,-2.598
801129,0.498,-2.656
801295,0.381,-2.686
801461,0.430,-2.744
801627,0.518,-2.813
801793,0.596,-2.861
801959,0.654,-2.900
802125,0.459,-2.910
802291,0.557,-2.930
802457,0.635,-2.861
802623,0.645,-2.803
802789,0.615,-2.637
802955,0.635,-2.520
803121,0.527,-2.412
803287,0.654,-2.295
803453,0.664,-2.178
803619,0.576,-2.051
803785,0.537,-1.924
803951,0.508,-1.797
804117,0.547,-1.670
804283,0.605,-1.504
804449,0.488,-1.348
804615,0.566,-1.143
804781,0.547,-0.967
804947,0.615,-0.771
805113,0.498,-0.605
805279,0.566,-0.420
805445,0.527,-0.244
805611,0.537,-0.107
805777,0.518,0.068
805943,0.400,0.225
806109,0.449,0.371
806275,0.488,0.527
806441,0.420,0.664
806607,0.381,0.801
806773,0.234,0.918
806939,0.293,1.025
807105,0.234,1.133
807271,0.195,1.250
807437,0.098,1.318
807603,0.049,1.445
807769,0.078,1.543
807935,-0.127,1.621
808101,-0.166,1.680
808267,-0.176,1.768
808433,-0.205,1.855
808599,-0.293,1.924
808765,-0.225,2.002
808931,-0.332,2.090
809097,-0.400,2.139
809263,-0.400,2.207
809429,-0.420,2.236
809595,-0.313,2.285
809761,-0.479,2.334
809927,-0.420,2.363
810093,-0.518,2.412
810259,-0.605,2.432
810425,-0.586,2.480
810591,-0.566,2.510
810757,-0.488,2.529
810923,-0.615,2.568
811089,-0.605,2.598
811255,-0.605,2.656
811421,-0.693,2.715
811587,-0.645,2.773
811753,-0.674,2.832
811919,-0.732,2.871
812085,-0.605,2.900
812251,-0.742,2.881
812417,-0.762,2.842
812583,-0.576,2.773
812749,-0.684,2.607
812915,-0.771,2.520
813081,-0.752,2.402
813247,-0.811,2.285
813413,-0.752,2.158
813579,-0.713,2.031
813745,-0.703,1.914
813911,-0.713,1.797
814077,-0.742,1.660
814243,-0.693,1.514
814409,-0.693,1.338
814575,-0.654,1.152
814741,-0.723,0.967
814907,-0.703,0.762
815073,-0.703,0.596
815239,-0.557,0.430
815405,-0.703,0.264
815571,-0.703,0.117
815737,-0.645,-0.039
815903,-0.732,-0.215
816069,-0.635,-0.361
816235,-0.645,-0.498
816401,-0.625,-0.654
816567,-0.537,-0.781
816733,-0.547,-0.918
816899,-0.508,-1.025
817065,-0.410,-1.143
817231,-0.303,-1.240
817397,-0.322,-1.338
817563,-0.225,-1.426
817729,-0.137,-1.533
817895,-0.156,-1.611
818061,-0.088,-1.689
818227,-0.010,-1.777
818393,0.029,-1.836
818559,0.059,-1.924
818725,0.107,-2.002
818891,0.059,-2.090
819057,0.107,-2.139
819223,0.234,-2.188
819389,0.156,-2.236
819555,0.225,-2.295
819721,0.273,-2.324
819887,0.322,-2.393
820053,0.371,-2.422
820219,0.313,-2.451
820385,0.439,-2.480
820551,0.391,-2.529
820717,0.303,-2.568
820883,0.420,-2.598
821049,0.488,-2.637
821215,0.420,-2.676
821381,0.469,-2.734
821547,0.576,-2.793
821713,0.439,-2.842
821879,0.508,-2.900
822045,0.527,-2.930
822211,0.625,-2.939
822377,0.518,-2.910
822543,0.605,-2.852
822709,0.547,-2.715
822875,0.557,-2.588
823041,0.518,-2.461
823207,0.605,-2.354
823373,0.625,-2.227
823539,0.645,-2.129
823705,0.566,-1.992
823871,0.576,-1.855
824037,0.625,-1.719
824203,0.625,-1.582
824369,0.566,-1.416
824535,0.586,-1.250
824701,0.605,-1.055
824867,0.586,-0.869
825033,0.527,-0.674
825199,0.469,-0.498
825365,0.420,-0.342
825531,0.537,-0.166
825697,0.498,-0.010
825863,0.459,0.137
826029,0.527,0.293
826195,0.488,0.449
826361,0.479,0.586
826527,0.439,0.742
826693,0.352,0.859
826859,0.410,0.986
827025,0.195,1.074
827191,0.156,1.191
827357,0.107,1.299
827523,0.078,1.387
827689,-0.059,1.484
827855,-0.156,1.572
828021,-0.117,1.650
828187,-0.156,1.729
828353,-0.176,1.807
828519,-0.264,1.885
828685,-0.186,1.943
828851,-0.264,2.041
829017,-0.430,2.129
829183,-0.381,2.178
829349,-0.439,2.217
829515,-0.508,2.266
829681,-0.479,2.314
829847,-0.479,2.354
830013,-0.488,2.373
830179,-0.518,2.432
830345,-0.547,2.471
830511,-0.527,2.490
830677,-0.498,2.520
830843,-0.615,2.559
831009,-0.566,2.598
831175,-0.586,2.637
831341,-0.752,2.715
831507,-0.596,2.754
831673,-0.645,2.842
831839,-0.742,2.881
832005,-0.752,2.920
832171,-0.801,2.920
832337,-0.742,2.891
832503,-0.781,2.822
832669,-0.674,2.695
832835,-0.693,2.568
833001,-0.723,2.461
833167,-0.781,2.344
833333,-0.791,2.217
833499,-0.781,2.090
833665,-0.732,1.982
833831,-0.684,1.865
833997,-0.801,1.709
834163,-0.703,1.582
834329,-0.771,1.426
834495,-0.703,1.260
834661,-0.840,1.064
834827,-0.664,0.869
834993,-0.791,0.684
835159,-0.654,0.488
835325,-0.752,0.332
835491,-0.625,0.176
835657,-0.605,0.039
835823,-0.664,-0.137
835989,-0.664,-0.273
836155,-0.674,-0.439
836321,-0.684,-0.586
836487,-0.479,-0.732
836653,-0.557,-0.869
836819,-0.518,-0.996
836985,-0.605,-1.094
837151,-0.420,-1.201
837317,-0.371,-1.299
837483,-0.107,-1.387
837649,-0.146,-1.484
837815,-0.098,-1.563
837981,-0.020,-1.641
838147,-0.059,-1.719
838313,-0.068,-1.807
838479,-0.010,-1.885
838645,0.127,-1.973
838811,0.107,-2.051
838977,0.107,-2.119
839143,0.176,-2.178
839309,0.137,-2.236
839475,0.225,-2.275
839641,0.273,-2.324
839807,0.264,-2.334
839973,0.234,-2.402
840139,0.313,-2.441
840305,0.342,-2.471
840471,0.332,-2.529
840637,0.508,-2.539
840803,0.420,-2.588
840969,0.439,-2.617
841135,0.420,-2.656
841301,0.469,-2.725
841467,0.527,-2.773
841633,0.420,-2.852
841799,0.430,-2.910
841965,0.518,-2.969
842131,0.645,-2.949
842297,0.625,-2.939
842463,0.596,-2.900
842629,0.576,-2.832
842795,0.566,-2.656
842961,0.596,-2.529
843127,0.625,-2.412
843293,0.596,-2.295
843459,0.498,-2.168
843625,0.605,-2.051
843792,0.518,-1.924
843958,0.596,-1.797
844124,0.469,-1.660
844290,0.596,-1.504
844456,0.625,-1.338
844622,0.537,-1.152
844788,0.508,-0.957
844954,0.615,-0.771
845120,0.557,-0.576
845286,0.518,-0.410
845452,0.586,-0.244
845618,0.518,-0.098
845784,0.459,0.049
845950,0.410,0.225
846116,0.479,0.371
846282,0.430,0.537
846448,0.381,0.664
846614,0.381,0.801
846780,0.352,0.928
846946,0.273,1.045
847112,0.254,1.143
847278,0.078,1.250
847444,0.127,1.338
847610,-0.010,1.455
847776,-0.107,1.543
847942,-0.176,1.621
848108,-0.146,1.699
848274,-0.166,1.777
848440,-0.234,1.846
848606,-0.273,1.943
848772,-0.371,2.012
848938,-0.234,2.080
849104,-0.371,2.148
849270,-0.518,2.207
849436,-0.420,2.266
849602,-0.439,2.295
849768,-0.488,2.334
849934,-0.479,2.363
850100,-0.586,2.422
850266,-0.557,2.451
850432,-0.605,2.480
850598,-0.537,2.520
850764,-0.605,2.539
850930,-0.576,2.588
851096,-0.479,2.627
851262,-0.693,2.695
851428,-0.635,2.764
851594,-0.586,2.832
851760,-0.684,2.891
851926,-0.615,2.930
852092,-0.674,2.930
852258,-0.781,2.920
852424,-0.674,2.871
852590,-0.723,2.803
852756,-0.771,2.627
852922,-0.820,2.520
853088,-0.645,2.393
853254,-0.850,2.275
853420,-0.762,2.168
853586,-0.859,2.041
853752,-0.723,1.914
853918,-0.732,1.797
854084,-0.713,1.650
854250,-0.801,1.504
854416,-0.713,1.338
854582,-0.645,1.152
854748,-0.811,0.967
854914,-0.732,0.762
855080,-0.645,0.586
855246,-0.693,0.420
855412,-0.684,0.254
855578,-0.547,0.117
855744,-0.645,-0.059
855910,-0.693,-0.215
856076,-0.566,-0.371
856242,-0.625,-0.518
856408,-0.557,-0.664
856574,-0.557,-0.791
856740,-0.586,-0.938
856906,-0.537,-1.045
857072,-0.361,-1.162
857238,-0.381,-1.240
857404,-0.303,-1.348
857570,-0.127,-1.436
857736,-0.176,-1.523
857902,-0.098,-1.611
858068,0.088,-1.699
858234,0.049,-1.777
858400,0.000,-1.846
858566,0.117,-1.934
858732,0.078,-2.002
858898,0.049,-2.080
859064,0.244,-2.158
859230,0.117,-2.207
859396,0.166,-2.256
859562,0.322,-2.305
859728,0.352,-2.344
859894,0.322,-2.393
860060,0.254,-2.422
860226,0.303,-2.461
860392,0.322,-2.490
860558,0.381,-2.549
860724,0.244,-2.568
860890,0.361,-2.598
861056,0.479,-2.637
861222,0.449,-2.695
861388,0.439,-2.754
861554,0.605,-2.822
861720,0.459,-2.881
861886,0.518,-2.939
862052,0.508,-2.949
862218,0.596,-2.949
862384,0.479,-2.920
862550,0.557,-2.861
862716,0.557,-2.705
862882,0.566,-2.578
863048,0.605,-2.461
863214,0.566,-2.354
863380,0.635,-2.236
863546,0.615,-2.109
863712,0.557,-1.982
863878,0.547,-1.855
864044,0.664,-1.719
864210,0.566,-1.563
864376,0.508,-1.406
864542,0.576,-1.240
864708,0.576,-1.055
864874,0.547,-0.850
865040,0.596,-0.664
865206,0.449,-0.498
865372,0.449,-0.332
865538,0.586,-0.156
865704,0.586,-0.010
865870,0.488,0.137
866036,0.479,0.293
866202,0.410,0.459
866368,0.391,0.615
866534,0.469,0.742
866700,0.430,0.869
866866,0.322,0.986
867032,0.254,1.104
867198,0.225,1.201
867364,0.039,1.299
867530,0.098,1.396
867696,-0.049,1.504
867862,-0.068,1.582
868028,-0.107,1.660
868194,-0.107,1.729
868360,-0.234,1.826
868526,-0.254,1.904
868692,-0.303,1.963
868858,-0.332,2.070
869024,-0.273,2.129
869190,-0.313,2.188
869356,-0.342,2.217
869522,-0.410,2.275
869688,-0.352,2.324
869854,-0.488,2.363
870020,-0.430,2.412
870186,-0.527,2.432
870352,-0.615,2.471
870518,-0.459,2.490
870684,-0.615,2.529
870850,-0.557,2.568
871016,-0.596,2.598
871182,-0.615,2.646
871348,-0.654,2.715
871514,-0.625,2.773
871680,-0.605,2.842
871846,-0.645,2.881
872012,-0.674,2.910
872178,-0.596,2.920
872344,-0.703,2.871
872510,-0.742,2.842
872676,-0.752,2.676
872842,-0.674,2.568
873008,-0.664,2.441
873174,-0.811,2.324
873340,-0.703,2.236
873506,-0.654,2.100
873672,-0.742,1.973
873838,-0.732,1.836
874004,-0.693,1.709
874170,-0.674,1.563
874336,-0.742,1.416
874502,-0.674,1.240
874668,-0.703,1.055
874834,-0.771,0.850
875000,-0.645,0.674
875166,-0.762,0.488
875332,-0.703,0.332
875498,-0.664,0.166
875664,-0.664,0.010
875830,-0.703,-0.127
875996,-0.674,-0.293
876162,-0.684,-0.449
876328,-0.547,-0.596
876494,-0.596,-0.732
876660,-0.547,-0.859
876826,-0.469,-1.006
876992,-0.518,-1.113
877158,-0.459,-1.211
877324,-0.391,-1.309
877490,-0.332,-1.396
877656,-0.254,-1.475
877822,-0.205,-1.572
877988,-0.010,-1.660
878154,-0.127,-1.729
878320,0.000,-1.807
878486,-0.039,-1.885
878652,0.156,-1.973
878818,0.107,-2.041
878984,0.225,-2.129
879150,0.273,-2.178
879316,0.215,-2.246
879482,0.264,-2.285
879648,0.225,-2.334
879814,0.254,-2.363
879980,0.313,-2.402
880146,0.273,-2.451
880312,0.391,-2.480
880478,0.332,-2.510
880644,0.381,-2.549
880810,0.371,-2.578
880976,0.313,-2.617
881142,0.469,-2.646
881308,0.449,-2.705
881474,0.381,-2.764
881640,0.459,-2.822
881806,0.596,-2.891
881972,0.537,-2.920
882138,0.479,-2.939
882304,0.566,-2.910
882470,0.645,-2.861
882636,0.527,-2.793
882802,0.479,-2.637
882968,0.557,-2.510
883134,0.605,-2.393
883300,0.605,-2.275
883466,0.518,-2.158
883632,0.547,-2.031
883798,0.479,-1.914
883964,0.508,-1.787
884130,0.605,-1.631
884296,0.615,-1.484
884462,0.625,-1.338
884628,0.625,-1.133
884794,0.498,-0.928
884960,0.518,-0.742
885126,0.537,-0.576
885292,0.449,-0.391
885458,0.527,-0.244
885624,0.508,-0.078
885790,0.508,0.068
885956,0.537,0.244
886122,0.439,0.391
886288,0.449,0.537
886454,0.420,0.684
886620,0.313,0.820
886786,0.244,0.928
886952,0.303,1.035
887118,0.254,1.143
887284,0.176,1.260
887450,0.059,1.357
887616,-0.078,1.445
887782,-0.195,1.533
887948,-0.059,1.621
888114,-0.146,1.699
888280,-0.215,1.768
888446,-0.254,1.855
888612,-0.254,1.943
888778,-0.264,2.021
888944,-0.371,2.090
889110,-0.303,2.148
889276,-0.371,2.207
889442,-0.381,2.256
889608,-0.420,2.285
889774,-0.439,2.334
889940,-0.527,2.373
890106,-0.352,2.402
890272,-0.615,2.451
890438,-0.586,2.480
890604,-0.605,2.520
890770,-0.596,2.529
890936,-0.654,2.559
891102,-0.615,2.617
891268,-0.557,2.666
891434,-0.635,2.715
891600,-0.693,2.773
891766,-0.742,2.832
891932,-0.732,2.891
892098,-0.654,2.910
892264,-0.645,2.891
892430,-0.684,2.842
892596,-0.693,2.764
892762,-0.791,2.598
892928,-0.664,2.500
893094,-0.723,2.383
893260,-0.762,2.275
893426,-0.742,2.148
893592,-0.645,2.041
893758,-0.762,1.904
893924,-0.742,1.777
894090,-0.664,1.641
894256,-0.732,1.494
894422,-0.693,1.338
894588,-0.684,1.152
894754,-0.635,0.947
894920,-0.684,0.752
895086,-0.674,0.566
895252,-0.771,0.400
895418,-0.674,0.244
895584,-0.605,0.098
895750,-0.674,-0.068
895916,-0.635,-0.225
896082,-0.635,-0.371
896248,-0.684,-0.527
896414,-0.537,-0.664
896580,-0.566,-0.801
896746,-0.537,-0.928
896912,-0.400,-1.064
897078,-0.430,-1.162
897244,-0.322,-1.270
897410,-0.361,-1.348
897576,-0.176,-1.445
897742,-0.146,-1.543
897908,-0.098,-1.621
898074,-0.137,-1.689
898240,-0.029,-1.768
898406,-0.029,-1.846
898572,0.146,-1.934
898738,0.107,-2.002
898904,0.098,-2.090
899070,0.264,-2.148
899236,0.137,-2.217
899402,0.283,-2.266
899568,0.244,-2.314
899734,0.293,-2.344
899900,0.332,-2.402
900066,0.303,-2.422
900232,0.273,-2.471
900398,0.332,-2.500
900564,0.283,-2.520
900730,0.352,-2.559
900896,0.322,-2.578
901062,0.400,-2.637
901228,0.430,-2.676
901394,0.410,-2.715
901560,0.430,-2.783
901726,0.459,-2.842
901892,0.527,-2.900
902058,0.371,-2.930
902224,0.508,-2.930
902390,0.498,-2.900
902556,0.566,-2.832
902722,0.557,-2.695
902888,0.557,-2.568
903054,0.566,-2.461
903220,0.488,-2.344
903386,0.586,-2.217
903552,0.488,-2.109
903718,0.547,-1.973
903884,0.537,-1.846
904050,0.479,-1.699
904216,0.557,-1.553
904382,0.527,-1.396
904548,0.498,-1.240
904714,0.537,-1.035
904880,0.498,-0.830
905046,0.537,-0.645
905212,0.537,-0.479
905378,0.488,-0.313
905544,0.488,-0.156
905710,0.576,0.000
905876,0.488,0.156
906042,0.400,0.322
906208,0.391,0.459
906375,0.352,0.625
906541,0.430,0.752
906707,0.342,0.859
906873,0.283,0.996
907039,0.254,1.094
907205,0.195,1.211
907371,0.205,1.309
907537,0.020,1.406
907703,0.000,1.504
907869,-0.107,1.582
908035,-0.068,1.660
908201,-0.176,1.748
908367,-0.254,1.807
908533,-0.254,1.904
908699,-0.293,1.982
908865,-0.254,2.061
909031,-0.332,2.119
909197,-0.430,2.168
909363,-0.332,2.236
909529,-0.352,2.275
909695,-0.430,2.314
909861,-0.400,2.354
910027,-0.508,2.393
910193,-0.508,2.441
910359,-0.557,2.451
910525,-0.537,2.500
910691,-0.576,2.529
910857,-0.596,2.568
911023,-0.684,2.598
911189,-0.615,2.627
911355,-0.684,2.695
911521,-0.635,2.764
911687,-0.645,2.813
911853,-0.703,2.861
912019,-0.762,2.900
912185,-0.625,2.900
912351,-0.850,2.881
912517,-0.732,2.813
912683,-0.811,2.686
912849,-0.654,2.549
913015,-0.801,2.432
913181,-0.684,2.334
913347,-0.723,2.207
913513,-0.693,2.090
913679,-0.742,1.973
913845,-0.752,1.826
914011,-0.732,1.709
914177,-0.762,1.563
914343,-0.752,1.406
914509,-0.693,1.230
914675,-0.732,1.035
914841,-0.713,0.859
915007,-0.674,0.654
915173,-0.664,0.488
915339,-0.654,0.332
915505,-0.703,0.176
915671,-0.654,-0.010
915837,-0.664,-0.137
916003,-0.664,-0.313
916169,-0.654,-0.449
916335,-0.547,-0.596
916501,-0.557,-0.752
916667,-0.635,-0.859
916833,-0.527,-0.996
916999,-0.508,-1.123
917165,-0.264,-1.221
917331,-0.391,-1.309
917497,-0.244,-1.406
917663,-0.186,-1.494
917829,-0.176,-1.572
917995,-0.078,-1.660
918161,0.068,-1.729
918327,0.049,-1.816
918493,0.000,-1.904
918659,0.117,-1.973
918825,0.049,-2.051
918991,0.127,-2.129
919157,0.225,-2.178
919323,0.215,-2.236
919489,0.332,-2.285
919655,0.176,-2.314
919821,0.313,-2.373
919987,0.332,-2.412
920153,0.332,-2.441
920319,0.322,-2.480
920485,0.400,-2.510
920651,0.361,-2.549
920817,0.391,-2.588
920983,0.430,-2.627
921149,0.469,-2.666
921315,0.508,-2.695
921481,0.488,-2.773
921647,0.410,-2.842
921813,0.488,-2.900
921979,0.557,-2.930
922145,0.557,-2.949
922311,0.566,-2.920
922477,0.635,-2.871
922643,0.576,-2.813
922809,0.547,-2.627
922975,0.596,-2.510
923141,0.498,-2.402
923307,0.635,-2.266
923473,0.596,-2.158
923639,0.615,-2.041
923805,0.527,-1.914
923971,0.459,-1.777
924137,0.596,-1.631
924303,0.459,-1.475
924469,0.469,-1.299
924635,0.518,-1.143
924801,0.674,-0.928
924967,0.576,-0.742
925133,0.527,-0.566
925299,0.527,-0.391
925465,0.566,-0.234
925631,0.488,-0.078
925797,0.557,0.078
925963,0.586,0.234
926129,0.498,0.400
926295,0.420,0.557
926461,0.254,0.684
926627,0.410,0.811
926793,0.352,0.947
926959,0.273,1.045
927125,0.117,1.143
927291,0.137,1.270
927457,0.264,1.357
927623,0.039,1.455
927789,-0.039,1.553
927955,-0.117,1.621
928121,-0.039,1.709
928287,-0.205,1.777
928453,-0.205,1.846
928619,-0.186,1.934
928785,-0.273,2.012
928951,-0.332,2.100
929117,-0.400,2.148
929283,-0.439,2.207
929449,-0.420,2.246
929615,-0.459,2.295
929781,-0.439,2.334
929947,-0.400,2.373
930113,-0.508,2.422
930279,-0.469,2.451
930445,-0.586,2.461
930611,-0.547,2.510
930777,-0.615,2.549
930943,-0.693,2.578
931109,-0.596,2.637
931275,-0.625,2.686
931441,-0.605,2.754
931607,-0.713,2.822
931773,-0.684,2.871
931939,-0.684,2.900
932105,-0.713,2.920
932271,-0.674,2.910
932437,-0.674,2.842
932603,-0.693,2.783
932769,-0.684,2.607
932935,-0.713,2.490
933101,-0.742,2.383
933267,-0.820,2.275
933433,-0.752,2.148
933599,-0.723,2.041
933765,-0.654,1.904
933931,-0.674,1.787
934097,-0.752,1.641
934263,-0.742,1.465
934429,-0.732,1.318
934595,-0.703,1.133
934761,-0.693,0.957
934927,-0.762,0.742
935093,-0.684,0.566
935259,-0.742,0.400
935425,-0.664,0.254
935591,-0.557,0.088
935757,-0.576,-0.078
935923,-0.732,-0.225
936089,-0.703,-0.381
936255,-0.605,-0.518
936421,-0.498,-0.664
936587,-0.625,-0.801
936753,-0.537,-0.947
936919,-0.430,-1.055
937085,-0.459,-1.162
937251,-0.342,-1.260
937417,-0.391,-1.357
937583,-0.205,-1.455
937749,-0.186,-1.543
937915,-0.137,-1.621
938081,-0.049,-1.699
938247,-0.059,-1.787
938413,0.098,-1.865
938579,-0.029,-1.934
938745,0.039,-2.021
938911,0.146,-2.090
939077,0.137,-2.158
939243,0.176,-2.227
939409,0.273,-2.246
939575,0.283,-2.305
939741,0.352,-2.344
939907,0.283,-2.402
940073,0.322,-2.422
940239,0.420,-2.461
940405,0.371,-2.510
940571,0.371,-2.539
940737,0.361,-2.568
940903,0.410,-2.598
941069,0.488,-2.637
941235,0.439,-2.686
941401,0.391,-2.754
941567,0.420,-2.813
941733,0.498,-2.900
941899,0.498,-2.930
942065,0.576,-2.949
942231,0.576,-2.939
