,Канал: 0,Канал: 1
351759,0.508,-1.152
351870,0.537,-1.016
351981,0.586,-0.869
352092,0.547,-0.781
352203,0.615,-0.645
352314,0.576,-0.518
352425,0.518,-0.400
352536,0.449,-0.293
352647,0.459,-0.186
352758,0.420,-0.078
352869,0.479,0.039
352980,0.469,0.137
353091,0.547,0.234
353202,0.459,0.352
353313,0.459,0.459
353424,0.547,0.547
353535,0.459,0.645
353646,0.430,0.732
353757,0.449,0.830
353868,0.332,0.928
353979,0.254,1.006
354090,0.303,1.074
354201,0.205,1.152
354312,0.186,1.230
354423,0.039,1.279
354534,0.146,1.367
354645,0.098,1.426
354756,0.010,1.494
354867,0.020,1.553
354978,-0.029,1.621
355089,-0.020,1.660
355200,-0.049,1.719
355311,-0.127,1.777
355422,-0.205,1.836
355533,-0.215,1.875
355644,-0.166,1.943
355755,-0.273,2.002
355866,-0.264,2.051
355977,-0.322,2.100
356088,-0.254,2.148
356199,-0.391,2.197
356310,-0.313,2.236
356421,-0.469,2.266
356532,-0.439,2.295
356643,-0.469,2.344
356754,-0.488,2.373
356865,-0.479,2.393
356976,-0.420,2.432
357087,-0.537,2.451
357198,-0.547,2.471
357309,-0.469,2.490
357420,-0.469,2.529
357531,-0.537,2.539
357642,-0.576,2.578
357753,-0.527,2.598
357864,-0.586,2.607
357975,-0.576,2.637
358086,-0.654,2.676
358197,-0.654,2.715
358308,-0.605,2.744
358419,-0.615,2.793
358530,-0.596,2.842
358641,-0.723,2.881
358752,-0.732,2.920
358863,-0.771,2.969
358974,-0.781,2.988
359085,-0.723,3.018
359196,-0.713,3.018
359307,-0.791,2.998
359418,-0.684,2.998
359529,-0.654,2.959
359640,-0.830,2.910
359751,-0.820,2.803
359862,-0.723,2.715
359973,-0.771,2.627
360084,-0.732,2.559
360195,-0.693,2.471
360306,-0.762,2.402
360417,-0.752,2.324
360528,-0.781,2.246
360639,-0.752,2.168
360750,-0.732,2.080
360861,-0.703,2.002
360972,-0.635,1.914
361083,-0.674,1.816
361194,-0.713,1.699
361305,-0.703,1.621
361416,-0.703,1.504
361527,-0.762,1.367
361638,-0.762,1.250
361749,-0.654,1.123
361860,-0.596,0.996
361971,-0.762,0.869
362082,-0.674,0.742
362193,-0.820,0.615
362304,-0.781,0.488
362415,-0.654,0.381
362526,-0.703,0.264
362637,-0.645,0.176
362748,-0.703,0.059
362859,-0.713,-0.039
362970,-0.654,-0.146
363081,-0.713,-0.254
363192,-0.586,-0.361
363303,-0.762,-0.449
363414,-0.703,-0.557
363525,-0.605,-0.664
363636,-0.557,-0.742
363747,-0.645,-0.840
363858,-0.557,-0.928
363969,-0.625,-1.025
364080,-0.469,-1.094
364191,-0.537,-1.182
364302,-0.420,-1.240
364413,-0.322,-1.318
364524,-0.303,-1.367
364635,-0.264,-1.445
364746,-0.205,-1.494
364857,-0.166,-1.582
364968,-0.225,-1.611
365079,-0.146,-1.670
365190,-0.098,-1.748
365301,-0.020,-1.787
365412,-0.078,-1.846
365523,-0.068,-1.885
365634,0.078,-1.963
365745,0.039,-1.992
365856,0.049,-2.051
365967,0.225,-2.090
366078,0.078,-2.168
366189,0.166,-2.197
366300,0.049,-2.227
366411,0.166,-2.285
366522,0.156,-2.314
366633,0.273,-2.354
366744,0.215,-2.383
366855,0.225,-2.402
366966,0.234,-2.441
367077,0.234,-2.461
367188,0.313,-2.490
367299,0.371,-2.529
367410,0.430,-2.539
367521,0.371,-2.559
367632,0.283,-2.598
367743,0.381,-2.617
367854,0.352,-2.666
367965,0.342,-2.656
368076,0.439,-2.676
368187,0.391,-2.705
368298,0.410,-2.744
368409,0.342,-2.773
368520,0.498,-2.832
368631,0.498,-2.861
368742,0.420,-2.910
368853,0.479,-2.949
368964,0.527,-2.988
369075,0.508,-3.008
369186,0.527,-3.018
369297,0.479,-3.027
369408,0.557,-3.027
369519,0.488,-2.979
369630,0.596,-2.959
369741,0.518,-2.891
369852,0.479,-2.783
369963,0.664,-2.686
370074,0.547,-2.607
370185,0.576,-2.520
370296,0.469,-2.461
370407,0.586,-2.363
370518,0.518,-2.285
370629,0.557,-2.197
370740,0.586,-2.129
370851,0.566,-2.031
370962,0.479,-1.953
371073,0.498,-1.865
371184,0.664,-1.758
371295,0.518,-1.660
371406,0.605,-1.543
371517,0.615,-1.426
371628,0.557,-1.289
371739,0.576,-1.172
371850,0.537,-1.035
371961,0.635,-0.908
372072,0.566,-0.781
372183,0.498,-0.654
372294,0.557,-0.547
372405,0.498,-0.430
372516,0.508,-0.322
372627,0.479,-0.215
372738,0.498,-0.107
372849,0.420,-0.010
372960,0.371,0.107
373071,0.527,0.225
373182,0.352,0.322
373293,0.459,0.420
373404,0.459,0.537
373515,0.420,0.615
373626,0.342,0.713
373737,0.381,0.811
373848,0.361,0.908
373959,0.322,0.977
374070,0.195,1.055
374181,0.215,1.133
374292,0.234,1.201
374403,0.127,1.260
374514,0.117,1.338
374625,0.078,1.387
374736,-0.029,1.465
374847,-0.107,1.553
374958,-0.059,1.602
375069,-0.137,1.660
375180,-0.137,1.709
375291,-0.117,1.768
375402,-0.127,1.816
375513,-0.176,1.875
375624,-0.283,1.914
375735,-0.254,1.973
375846,-0.283,2.031
375957,-0.381,2.070
376068,-0.254,2.129
376179,-0.381,2.178
376290,-0.332,2.227
376401,-0.430,2.256
376512,-0.410,2.295
376623,-0.410,2.314
376734,-0.488,2.344
376845,-0.342,2.373
376956,-0.518,2.402
377067,-0.449,2.451
377178,-0.537,2.471
377289,-0.527,2.490
377400,-0.527,2.520
377511,-0.576,2.529
377622,-0.625,2.559
377733,-0.566,2.588
377844,-0.430,2.598
377955,-0.576,2.617
378066,-0.645,2.646
378177,-0.586,2.676
378288,-0.596,2.715
378399,-0.752,2.754
378510,-0.732,2.783
378621,-0.654,2.822
378732,-0.645,2.871
378843,-0.723,2.910
378954,-0.615,2.939
379065,-0.752,2.969
379176,-0.674,2.979
379287,-0.576,2.979
379398,-0.723,2.969
379509,-0.703,2.939
379620,-0.762,2.910
379731,-0.723,2.832
379842,-0.732,2.725
379953,-0.723,2.637
380064,-0.732,2.559
380175,-0.869,2.490
380286,-0.801,2.412
380397,-0.723,2.344
380508,-0.713,2.256
380619,-0.771,2.188
380730,-0.752,2.090
380841,-0.674,2.021
380952,-0.605,1.934
381063,-0.732,1.836
381174,-0.791,1.729
381285,-0.771,1.631
381396,-0.830,1.504
381507,-0.781,1.406
381618,-0.732,1.279
381729,-0.742,1.162
381840,-0.684,1.025
381951,-0.674,0.898
382062,-0.654,0.771
382173,-0.645,0.645
382284,-0.791,0.527
382395,-0.723,0.420
382506,-0.693,0.303
382617,-0.742,0.195
382728,-0.635,0.098
382839,-0.664,-0.010
382950,-0.645,-0.127
383061,-0.635,-0.225
383172,-0.703,-0.322
383283,-0.713,-0.430
383394,-0.664,-0.537
383505,-0.645,-0.635
383616,-0.615,-0.732
383727,-0.459,-0.820
383838,-0.576,-0.898
383949,-0.547,-0.986
384060,-0.459,-1.064
384171,-0.420,-1.162
384282,-0.381,-1.221
384393,-0.352,-1.289
384504,-0.283,-1.357
384615,-0.244,-1.416
384726,-0.303,-1.475
384837,-0.264,-1.543
384948,-0.127,-1.602
385059,-0.068,-1.660
385170,-0.088,-1.719
385281,-0.068,-1.768
385392,-0.039,-1.826
385503,-0.010,-1.885
385614,0.010,-1.924
385725,-0.010,-1.982
385836,0.088,-2.041
385947,0.137,-2.100
386058,0.088,-2.139
386169,0.117,-2.188
386280,0.156,-2.227
386391,0.225,-2.256
386502,0.186,-2.295
386613,0.273,-2.334
386724,0.322,-2.354
386835,0.293,-2.383
386946,0.273,-2.412
387057,0.293,-2.451
387168,0.264,-2.471
387279,0.332,-2.500
387390,0.391,-2.520
387501,0.391,-2.549
387612,0.352,-2.568
387723,0.430,-2.617
387834,0.391,-2.627
387945,0.439,-2.637
388056,0.420,-2.666
388167,0.527,-2.686
388278,0.459,-2.715
388389,0.527,-2.744
388500,0.430,-2.783
388611,0.449,-2.832
388722,0.410,-2.861
388833,0.557,-2.920
388944,0.459,-2.959
389055,0.508,-2.969
389166,0.566,-2.998
389277,0.566,-2.998
389388,0.547,-2.998
389499,0.527,-2.998
389610,0.615,-2.969
389721,0.537,-2.910
389832,0.488,-2.813
389943,0.469,-2.705
390054,0.527,-2.627
390165,0.469,-2.539
390276,0.625,-2.471
390387,0.518,-2.402
390498,0.576,-2.314
390609,0.518,-2.227
390720,0.479,-2.139
390831,0.518,-2.070
390942,0.488,-1.973
391053,0.469,-1.885
391164,0.605,-1.797
391275,0.625,-1.680
391386,0.576,-1.572
391497,0.557,-1.445
391608,0.518,-1.338
391719,0.518,-1.211
391830,0.508,-1.084
391941,0.498,-0.957
392052,0.537,-0.820
392163,0.527,-0.703
392274,0.518,-0.596
392385,0.566,-0.479
392496,0.557,-0.371
392607,0.537,-0.234
392718,0.469,-0.146
392829,0.508,-0.039
392940,0.332,0.078
393051,0.420,0.186
393162,0.371,0.293
393273,0.459,0.400
393384,0.469,0.498
393495,0.410,0.586
393606,0.391,0.693
393717,0.391,0.781
393828,0.322,0.869
393939,0.391,0.957
394050,0.303,1.035
394161,0.273,1.113
394272,0.205,1.162
394383,0.146,1.240
394494,0.127,1.299
394605,0.068,1.377
394716,0.068,1.465
394827,0.098,1.504
394938,0.010,1.572
395049,-0.166,1.631
395160,-0.088,1.689
395271,-0.127,1.748
395382,-0.205,1.807
395493,-0.215,1.855
395604,-0.254,1.914
395715,-0.176,1.953
395826,-0.225,2.021
395937,-0.322,2.070
396048,-0.420,2.109
396159,-0.283,2.168
396270,-0.342,2.197
396381,-0.371,2.246
396492,-0.283,2.256
396603,-0.293,2.305
396714,-0.439,2.324
396825,-0.391,2.373
396936,-0.508,2.412
397047,-0.449,2.432
397158,-0.576,2.461
397269,-0.488,2.480
397380,-0.557,2.490
397491,-0.576,2.520
397602,-0.635,2.549
397713,-0.557,2.559
397824,-0.557,2.598
397935,-0.586,2.627
398046,-0.547,2.646
398157,-0.498,2.666
398268,-0.654,2.715
398379,-0.596,2.725
398490,-0.674,2.783
398601,-0.625,2.832
398712,-0.645,2.871
398823,-0.615,2.910
398934,-0.703,2.930
399045,-0.654,2.969
399156,-0.664,2.979
399267,-0.762,2.988
399378,-0.713,2.979
399489,-0.762,2.949
399600,-0.771,2.900
399711,-0.752,2.871
399822,-0.713,2.725
399933,-0.703,2.666
400044,-0.771,2.588
400155,-0.742,2.510
400266,-0.703,2.441
400377,-0.732,2.363
400488,-0.762,2.285
400599,-0.693,2.207
400710,-0.693,2.129
400821,-0.801,2.041
400932,-0.664,1.943
401043,-0.742,1.865
401154,-0.732,1.768
401265,-0.693,1.660
401376,-0.781,1.533
401487,-0.732,1.445
401598,-0.850,1.318
401709,-0.674,1.191
401820,-0.703,1.055
401931,-0.732,0.938
402042,-0.713,0.801
402153,-0.781,0.674
402264,-0.674,0.566
402375,-0.664,0.449
402486,-0.684,0.342
402597,-0.693,0.234
402708,-0.693,0.127
402819,-0.605,0.020
402930,-0.674,-0.078
403041,-0.703,-0.195
403152,-0.547,-0.313
403263,-0.596,-0.410
403374,-0.596,-0.518
403485,-0.635,-0.605
403596,-0.576,-0.693
403707,-0.547,-0.791
403818,-0.508,-0.879
403929,-0.518,-0.967
404040,-0.469,-1.045
404151,-0.527,-1.143
404262,-0.400,-1.211
404373,-0.400,-1.270
404484,-0.342,-1.338
404595,-0.254,-1.396
404706,-0.254,-1.455
404817,-0.186,-1.523
404928,-0.156,-1.592
405039,-0.176,-1.641
405150,-0.020,-1.699
405261,-0.137,-1.758
405372,-0.107,-1.807
405483,-0.049,-1.855
405594,0.020,-1.904
405705,0.059,-1.963
405816,0.049,-2.012
405927,0.049,-2.070
406038,0.107,-2.119
406149,0.166,-2.158
406260,0.244,-2.207
406371,0.107,-2.246
406482,0.176,-2.285
406593,0.205,-2.314
406704,0.234,-2.363
406815,0.195,-2.383
406926,0.244,-2.412
407037,0.293,-2.422
407148,0.303,-2.471
407259,0.352,-2.490
407370,0.342,-2.529
407481,0.449,-2.549
407592,0.430,-2.578
407703,0.381,-2.588
407814,0.420,-2.607
407925,0.449,-2.656
408036,0.342,-2.666
408147,0.479,-2.686
408258,0.439,-2.715
408369,0.342,-2.754
408480,0.410,-2.793
408591,0.508,-2.832
408702,0.508,-2.891
408813,0.449,-2.939
408924,0.508,-2.969
409035,0.469,-3.018
409146,0.605,-3.008
409257,0.488,-3.027
409368,0.635,-3.018
409479,0.596,-3.008
409590,0.605,-2.969
409701,0.566,-2.939
409812,0.703,-2.852
409923,0.459,-2.744
410034,0.566,-2.666
410145,0.547,-2.578
410256,0.527,-2.490
410367,0.537,-2.441
410478,0.576,-2.334
410589,0.508,-2.246
410700,0.498,-2.168
410811,0.566,-2.100
410922,0.654,-2.012
411033,0.576,-1.924
411144,0.527,-1.816
411255,0.625,-1.719
411366,0.566,-1.611
411477,0.498,-1.494
411588,0.537,-1.357
411699,0.479,-1.250
411810,0.566,-1.123
411921,0.498,-0.986
412032,0.547,-0.859
412143,0.605,-0.723
412254,0.547,-0.615
412365,0.459,-0.498
412476,0.459,-0.400
412587,0.420,-0.273
412698,0.576,-0.166
412809,0.576,-0.049
412920,0.518,0.059
413031,0.508,0.146
413142,0.508,0.254
413253,0.479,0.371
413364,0.459,0.469
413475,0.420,0.576
413586,0.322,0.664
413697,0.400,0.752
413808,0.381,0.859
413919,0.361,0.947
414030,0.342,1.006
414141,0.264,1.094
414252,0.225,1.162
414363,0.205,1.240
414474,0.059,1.318
414585,0.107,1.367
414696,0.078,1.445
414807,0.010,1.494
414918,0.098,1.553
415029,-0.020,1.621
415140,-0.098,1.680
415251,-0.127,1.738
415362,-0.117,1.797
415473,-0.127,1.846
415584,-0.361,1.885
415695,-0.293,1.943
415806,-0.205,2.002
415917,-0.322,2.061
416028,-0.264,2.109
416139,-0.391,2.158
416250,-0.381,2.197
416361,-0.371,2.227
416472,-0.459,2.275
416583,-0.361,2.305
416694,-0.430,2.334
416805,-0.420,2.363
416916,-0.498,2.393
417027,-0.576,2.422
417138,-0.596,2.461
417249,-0.684,2.471
417360,-0.566,2.500
417471,-0.518,2.520
417582,-0.576,2.549
417693,-0.479,2.578
417804,-0.586,2.568
417915,-0.615,2.607
418026,-0.557,2.656
418137,-0.664,2.666
418248,-0.586,2.695
418359,-0.537,2.734
418470,-0.645,2.793
418581,-0.605,2.842
418692,-0.664,2.881
418803,-0.732,2.939
418914,-0.703,2.969
419025,-0.684,2.998
419136,-0.723,2.998
419247,-0.723,3.027
419358,-0.684,2.998
419469,-0.723,2.988
419580,-0.762,2.949
419691,-0.693,2.900
419802,-0.840,2.803
419913,-0.752,2.686
420024,-0.713,2.627
420135,-0.742,2.539
420246,-0.771,2.451
420357,-0.732,2.393
420468,-0.771,2.305
420579,-0.840,2.227
420690,-0.654,2.148
420801,-0.781,2.061
420912,-0.674,1.963
421023,-0.762,1.885
421134,-0.801,1.777
421245,-0.723,1.689
421356,-0.752,1.592
421467,-0.674,1.465
421578,-0.693,1.338
421689,-0.625,1.230
421800,-0.752,1.113
421911,-0.713,0.967
422022,-0.830,0.840
422133,-0.723,0.723
422244,-0.732,0.576
422355,-0.752,0.488
422466,-0.781,0.361
422577,-0.723,0.264
422688,-0.635,0.156
422799,-0.654,0.049
422910,-0.635,-0.068
423021,-0.674,-0.166
423132,-0.703,-0.283
423243,-0.635,-0.371
423354,-0.576,-0.479
423465,-0.684,-0.576
423576,-0.693,-0.674
423687,-0.547,-0.771
423798,-0.537,-0.859
423909,-0.518,-0.957
424020,-0.586,-1.035
424131,-0.439,-1.123
424242,-0.459,-1.191
424353,-0.391,-1.260
424464,-0.264,-1.309
424575,-0.283,-1.387
424686,-0.332,-1.465
424797,-0.283,-1.504
424908,-0.176,-1.572
425019,-0.205,-1.631
425130,-0.059,-1.689
425241,-0.098,-1.748
425352,-0.039,-1.787
425463,0.039,-1.855
425574,0.020,-1.904
425685,0.010,-1.953
425796,0.020,-2.002
425907,0.127,-2.061
426018,0.107,-2.129
426129,0.264,-2.168
426240,0.146,-2.207
426351,0.137,-2.256
426462,0.156,-2.285
426573,0.254,-2.334
426684,0.313,-2.344
426795,0.371,-2.393
426906,0.254,-2.402
427017,0.322,-2.432
427128,0.195,-2.471
427239,0.361,-2.500
427350,0.391,-2.520
427461,0.400,-2.549
427572,0.342,-2.568
427683,0.342,-2.598
427794,0.391,-2.627
427905,0.381,-2.637
428016,0.400,-2.676
428127,0.400,-2.686
428238,0.527,-2.734
428349,0.469,-2.754
428460,0.479,-2.793
428571,0.391,-2.871
428682,0.449,-2.910
428793,0.449,-2.959
428904,0.518,-2.998
429015,0.518,-3.037
429126,0.596,-3.047
429237,0.459,-3.057
429348,0.615,-3.037
429459,0.605,-3.037
429570,0.557,-3.008
429681,0.625,-2.969
429792,0.508,-2.891
429903,0.596,-2.764
430014,0.664,-2.676
430125,0.498,-2.598
430236,0.693,-2.520
430347,0.615,-2.441
430458,0.693,-2.354
430569,0.654,-2.285
430680,0.586,-2.207
430791,0.645,-2.109
430902,0.635,-2.021
431013,0.547,-1.934
431124,0.586,-1.846
431235,0.498,-1.738
431346,0.576,-1.631
431457,0.566,-1.504
431568,0.488,-1.416
431679,0.566,-1.299
431790,0.469,-1.162
431901,0.605,-1.025
432012,0.479,-0.879
432123,0.547,-0.771
432234,0.537,-0.645
432345,0.557,-0.537
432456,0.586,-0.420
432567,0.518,-0.303
432678,0.557,-0.205
432789,0.547,-0.088
432900,0.498,0.010
433011,0.547,0.137
433122,0.439,0.244
433233,0.449,0.342
433344,0.391,0.430
433455,0.303,0.547
433566,0.332,0.645
433677,0.420,0.742
433788,0.420,0.820
433899,0.322,0.908
434010,0.410,0.977
434121,0.332,1.074
434232,0.146,1.143
434343,0.176,1.211
434454,0.137,1.279
434565,0.107,1.367
434676,0.088,1.436
434787,0.107,1.475
434898,0.029,1.543
435009,-0.059,1.621
435120,-0.068,1.670
435231,-0.078,1.738
435342,-0.117,1.768
435453,-0.195,1.826
435564,-0.264,1.885
435675,-0.293,1.934
435786,-0.225,1.992
435897,-0.273,2.041
436008,-0.176,2.109
436119,-0.273,2.148
436230,-0.322,2.207
436341,-0.439,2.227
436452,-0.381,2.275
436563,-0.518,2.305
436674,-0.518,2.334
436785,-0.469,2.373
436896,-0.459,2.373
437007,-0.518,2.422
437118,-0.547,2.441
437229,-0.566,2.471
437340,-0.439,2.500
437451,-0.498,2.520
437562,-0.469,2.529
437673,-0.596,2.559
437784,-0.547,2.568
437895,-0.488,2.607
438006,-0.674,2.637
438117,-0.586,2.666
438228,-0.654,2.705
438339,-0.518,2.734
438450,-0.664,2.803
438561,-0.605,2.842
438672,-0.664,2.891
438783,-0.654,2.930
438894,-0.723,2.979
439005,-0.762,3.018
439116,-0.703,3.018
439227,-0.693,3.027
439338,-0.684,3.027
439449,-0.693,3.008
439560,-0.693,2.959
439671,-0.801,2.920
439782,-0.723,2.813
439893,-0.850,2.725
440004,-0.850,2.637
440115,-0.674,2.559
440226,-0.693,2.490
440337,-0.693,2.412
440448,-0.820,2.324
440559,-0.752,2.256
440670,-0.752,2.158
440781,-0.713,2.090
440892,-0.713,2.002
441003,-0.693,1.904
441114,-0.762,1.816
441225,-0.703,1.699
441336,-0.723,1.611
441447,-0.752,1.504
441558,-0.635,1.396
441669,-0.811,1.260
441780,-0.742,1.143
441891,-0.713,0.986
442002,-0.703,0.850
442113,-0.791,0.742
442224,-0.625,0.605
442335,-0.645,0.527
442446,-0.723,0.381
442557,-0.645,0.264
442668,-0.635,0.176
442779,-0.664,0.068
442890,-0.742,-0.029
443001,-0.791,-0.146
443112,-0.664,-0.244
443223,-0.723,-0.352
443334,-0.625,-0.469
443445,-0.625,-0.576
443556,-0.537,-0.654
443667,-0.566,-0.732
443778,-0.576,-0.840
443889,-0.586,-0.938
444000,-0.537,-1.016
444111,-0.557,-1.094
444222,-0.430,-1.182
444333,-0.488,-1.240
444444,-0.352,-1.299
444555,-0.234,-1.387
444666,-0.205,-1.436
444777,-0.225,-1.514
444888,-0.332,-1.572
444999,-0.176,-1.611
445110,-0.166,-1.660
445221,-0.107,-1.729
445332,-0.039,-1.787
445443,0.049,-1.836
445554,0.088,-1.885
445665,-0.059,-1.934
445776,0.127,-2.002
445887,0.078,-2.051
445998,0.156,-2.100
446109,0.176,-2.148
446220,0.127,-2.207
446331,0.127,-2.246
446442,0.176,-2.275
446553,0.186,-2.314
446664,0.313,-2.344
446775,0.225,-2.393
446886,0.293,-2.412
446997,0.254,-2.441
447108,0.303,-2.461
447219,0.430,-2.490
447330,0.361,-2.520
447441,0.352,-2.539
447552,0.371,-2.578
447663,0.400,-2.578
447774,0.410,-2.627
447885,0.420,-2.646
447996,0.342,-2.656
448107,0.498,-2.705
448218,0.488,-2.715
448329,0.303,-2.744
448440,0.439,-2.793
448551,0.400,-2.842
448662,0.371,-2.891
448773,0.498,-2.930
448884,0.518,-2.969
448995,0.488,-2.998
449106,0.508,-3.037
449217,0.596,-3.047
449328,0.615,-3.037
449439,0.615,-3.008
449550,0.576,-3.008
449661,0.645,-2.969
449772,0.537,-2.891
449883,0.586,-2.793
449994,0.557,-2.695
450105,0.508,-2.617
450216,0.654,-2.529
450327,0.596,-2.451
450438,0.518,-2.373
450549,0.596,-2.295
450660,0.557,-2.217
450771,0.547,-2.119
450882,0.518,-2.031
450993,0.537,-1.953
451104,0.469,-1.865
451215,0.566,-1.748
451326,0.645,-1.670
451437,0.537,-1.543
451548,0.508,-1.436
451659,0.664,-1.318
451770,0.576,-1.182
451881,0.518,-1.055
451992,0.479,-0.928
452103,0.420,-0.801
452214,0.645,-0.684
452325,0.479,-0.566
452436,0.537,-0.449
452547,0.518,-0.332
452658,0.605,-0.215
452769,0.508,-0.117
452880,0.566,-0.020
452991,0.498,0.098
453102,0.420,0.215
453213,0.488,0.313
453324,0.371,0.449
453435,0.479,0.518
453546,0.508,0.615
453657,0.381,0.723
453768,0.420,0.811
453879,0.352,0.898
453990,0.342,0.967
454101,0.342,1.055
454212,0.205,1.133
454323,0.205,1.211
454434,0.215,1.270
454545,0.029,1.338
454656,0.127,1.396
454767,0.117,1.484
454878,0.029,1.533
454989,0.020,1.602
455100,-0.010,1.650
455211,-0.176,1.689
455322,-0.186,1.768
455433,-0.166,1.816
455544,-0.264,1.855
455655,-0.156,1.914
455766,-0.234,1.982
455877,-0.322,2.041
455988,-0.332,2.090
456099,-0.313,2.129
456210,-0.361,2.188
456321,-0.293,2.217
456432,-0.303,2.266
456543,-0.332,2.285
456654,-0.449,2.324
456765,-0.557,2.363
456876,-0.479,2.383
456987,-0.410,2.422
457098,-0.410,2.441
457209,-0.488,2.461
457320,-0.537,2.490
457431,-0.547,2.520
457542,-0.508,2.539
457653,-0.566,2.559
457764,-0.645,2.588
457875,-0.596,2.598
457986,-0.615,2.627
458097,-0.537,2.646
458208,-0.518,2.686
458319,-0.645,2.715
458430,-0.674,2.764
458541,-0.586,2.813
458652,-0.674,2.852
458763,-0.615,2.900
458874,-0.635,2.920
458985,-0.693,2.969
459096,-0.654,2.988
459207,-0.713,3.008
459318,-0.576,3.008
459429,-0.781,2.998
459540,-0.742,2.959
459651,-0.635,2.920
459762,-0.684,2.842
459873,-0.762,2.744
459984,-0.703,2.637
460095,-0.781,2.578
460206,-0.752,2.500
460317,-0.742,2.422
460428,-0.742,2.344
460539,-0.781,2.256
460650,-0.674,2.178
460761,-0.752,2.100
460872,-0.664,2.012
460983,-0.762,1.924
461094,-0.654,1.836
461205,-0.605,1.748
461316,-0.645,1.631
461427,-0.781,1.514
461538,-0.664,1.406
461649,-0.762,1.289
461760,-0.674,1.162
461871,-0.713,1.035
461982,-0.645,0.889
462093,-0.771,0.762
462204,-0.684,0.645
462315,-0.713,0.537
462426,-0.645,0.439
462537,-0.625,0.303
462648,-0.703,0.186
462759,-0.742,0.098
462870,-0.742,-0.010
462981,-0.605,-0.117
463092,-0.723,-0.244
463203,-0.596,-0.332
463314,-0.654,-0.439
463425,-0.674,-0.537
463536,-0.547,-0.625
463647,-0.449,-0.723
463758,-0.547,-0.811
463869,-0.645,-0.918
463980,-0.518,-0.986
464091,-0.371,-1.074
464202,-0.430,-1.152
464313,-0.361,-1.221
464424,-0.400,-1.289
464535,-0.332,-1.357
464646,-0.264,-1.416
464757,-0.254,-1.484
464868,-0.234,-1.553
464979,-0.146,-1.602
465090,-0.176,-1.660
465201,-0.059,-1.719
465312,-0.068,-1.787
465423,-0.039,-1.826
465534,0.010,-1.885
465645,0.039,-1.934
465756,0.068,-1.973
465867,0.088,-2.041
465978,0.049,-2.100
466089,0.068,-2.148
466200,0.176,-2.188
466311,0.313,-2.227
466422,0.205,-2.275
466533,0.332,-2.305
466644,0.293,-2.344
466755,0.381,-2.373
466866,0.234,-2.402
466977,0.225,-2.422
467088,0.342,-2.471
467199,0.264,-2.480
467310,0.371,-2.510
467421,0.381,-2.529
467532,0.469,-2.559
467643,0.371,-2.588
467754,0.420,-2.598
467865,0.293,-2.627
467976,0.400,-2.637
468087,0.420,-2.676
468198,0.479,-2.705
468309,0.488,-2.725
468420,0.293,-2.764
468531,0.381,-2.793
468642,0.527,-2.842
468753,0.459,-2.871
468864,0.547,-2.930
468975,0.420,-2.959
469086,0.439,-2.998
469197,0.498,-3.008
469308,0.557,-3.008
469419,0.596,-3.008
469530,0.615,-2.979
469641,0.566,-2.959
469752,0.596,-2.910
469863,0.654,-2.813
469974,0.596,-2.715
470085,0.498,-2.627
470196,0.625,-2.559
470307,0.557,-2.471
470418,0.498,-2.383
470529,0.566,-2.305
470640,0.625,-2.227
470751,0.566,-2.129
470862,0.576,-2.080
470973,0.527,-1.973
471084,0.615,-1.885
471195,0.508,-1.807
471306,0.596,-1.680
471417,0.488,-1.582
471528,0.566,-1.465
471639,0.469,-1.338
471750,0.566,-1.221
471861,0.527,-1.094
471972,0.596,-0.957
472083,0.527,-0.811
472194,0.469,-0.693
472305,0.566,-0.596
472416,0.566,-0.469
472527,0.459,-0.352
472638,0.527,-0.264
472749,0.439,-0.146
472860,0.498,-0.049
472971,0.498,0.078
473082,0.518,0.176
473193,0.498,0.283
473304,0.488,0.400
473415,0.449,0.498
473526,0.459,0.586
473637,0.391,0.693
473748,0.371,0.781
473859,0.313,0.869
473970,0.322,0.957
474081,0.273,1.025
474192,0.186,1.084
474303,0.215,1.191
474414,0.078,1.250
474525,0.098,1.318
474636,0.049,1.396
474747,0.107,1.455
474858,0.020,1.523
474969,-0.078,1.572
475080,-0.039,1.631
475191,-0.078,1.689
475302,-0.156,1.738
475413,-0.215,1.797
475524,-0.273,1.855
475635,-0.186,1.895
475746,-0.283,1.963
475857,-0.273,2.012
475968,-0.244,2.080
476079,-0.361,2.129
476190,-0.400,2.168
476301,-0.410,2.217
476412,-0.400,2.246
476523,-0.508,2.275
476634,-0.361,2.305
476745,-0.498,2.344
476856,-0.439,2.383
476967,-0.488,2.402
477078,-0.430,2.432
477189,-0.469,2.461
477300,-0.576,2.480
477411,-0.527,2.510
477522,-0.596,2.520
477633,-0.547,2.559
477744,-0.615,2.578
477855,-0.605,2.617
477966,-0.547,2.607
478077,-0.527,2.656
478188,-0.713,2.676
478299,-0.625,2.695
478410,-0.596,2.734
478521,-0.635,2.764
478632,-0.586,2.822
478743,-0.547,2.871
478854,-0.654,2.891
478965,-0.586,2.939
479076,-0.557,2.969
479187,-0.752,2.979
479298,-0.615,2.988
479409,-0.693,2.969
479520,-0.771,2.949
479631,-0.713,2.930
479742,-0.703,2.871
479853,-0.732,2.754
479964,-0.771,2.656
480075,-0.742,2.588
480186,-0.713,2.520
480297,-0.801,2.441
480408,-0.674,2.363
480519,-0.723,2.275
480630,-0.762,2.207
480741,-0.781,2.129
480852,-0.693,2.031
